Volcano Name,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day,Country,Region,Latitude,Longitude,Elevation,Primary Volcano Type,Status
Korovin,1.0,2005.0,2.0,23.0,2005.0,5.0,5.0,United States,Alaska,52.381,-174.166,1518,Stratovolcano(es),
Korovin,1.0,2004.0,7.0,4.0,,,,United States,Alaska,52.381,-174.166,1518,Stratovolcano(es),
Korovin,1.0,2002.0,7.0,16.0,,,,United States,Alaska,52.381,-174.166,1518,Stratovolcano(es),
Korovin,3.0,1998.0,5.0,8.0,1998.0,7.0,8.0,United States,Alaska,52.381,-174.166,1518,Stratovolcano(es),
Korovin,2.0,1987.0,3.0,4.0,1987.0,3.0,19.0,United States,Alaska,52.381,-174.166,1518,Stratovolcano(es),
Korovin,0.0,1973.0,8.0,25.0,,,,United States,Alaska,52.381,-174.166,1518,Stratovolcano(es),
Korovin,,1907.0,0.0,0.0,,,,United States,Alaska,52.381,-174.166,1518,Stratovolcano(es),
Koryaksky,2.0,2008.0,12.0,23.0,2009.0,8.0,27.0,Russia,Kamchatka and Mainland Asia,53.321,158.712,3430,Stratovolcano,
Koryaksky,3.0,1956.0,12.0,16.0,1957.0,6.0,16.0,Russia,Kamchatka and Mainland Asia,53.321,158.712,3430,Stratovolcano,
Koryaksky,1.0,1926.0,12.0,22.0,1926.0,12.0,22.0,Russia,Kamchatka and Mainland Asia,53.321,158.712,3430,Stratovolcano,
Koryaksky,1.0,1890.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,53.321,158.712,3430,Stratovolcano,
Koryaksky,,-1550.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,53.321,158.712,3430,Stratovolcano,
Koryaksky,,-1950.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,53.321,158.712,3430,Stratovolcano,
Koryaksky,,-5050.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,53.321,158.712,3430,Stratovolcano,
Koshelev,3.0,1690.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,51.356,156.753,1822,Stratovolcano,
Koshelev,,-1350.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,51.356,156.753,1822,Stratovolcano,
Koshelev,,-4050.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,51.356,156.753,1822,Stratovolcano,
Koshelev,,-4550.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,51.356,156.753,1822,Stratovolcano,
Kostakan,1.0,1350.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,53.83,158.05,1150,Pyroclastic cone(s),
Kostakan,2.0,1200.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,53.83,158.05,1150,Pyroclastic cone(s),
Kostakan,3.0,1000.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,53.83,158.05,1150,Pyroclastic cone(s),
Kostakan,3.0,800.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,53.83,158.05,1150,Pyroclastic cone(s),
Kostakan,3.0,-6550.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,53.83,158.05,1150,Pyroclastic cone(s),
Kostakan,3.0,-8050.0,0.0,0.0,,,,Russia,Kamchatka and Mainland Asia,53.83,158.05,1150,Pyroclastic cone(s),
Kozushima,4.0,838.0,8.0,2.0,,,,Japan,"Japan, Taiwan, Marianas",34.219,139.153,572,Lava dome(s),
Kozushima,,-100.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",34.219,139.153,572,Lava dome(s),
Kozushima,,-750.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",34.219,139.153,572,Lava dome(s),
Kozushima,,-8050.0,0.0,0.0,,,,Japan,"Japan, Taiwan, Marianas",34.219,139.153,572,Lava dome(s),
Krafla,0.0,1984.0,9.0,4.0,1984.0,9.0,18.0,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,1981.0,11.0,18.0,1981.0,11.0,23.0,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,1981.0,1.0,30.0,1981.0,2.0,4.0,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,1980.0,3.0,16.0,1980.0,10.0,23.0,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,1.0,1977.0,4.0,27.0,1977.0,9.0,8.0,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,1975.0,12.0,20.0,1975.0,12.0,20.0,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,1.0,1746.0,7.0,10.0,1746.0,7.0,10.0,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,2.0,1729.0,6.0,30.0,1729.0,9.0,25.0,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,2.0,1728.0,12.0,18.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,2.0,1728.0,4.0,18.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,2.0,1727.0,8.0,21.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,2.0,1724.0,5.0,17.0,1724.0,5.0,18.0,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,2.0,1300.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,850.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,250.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,2.0,-50.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,2.0,-300.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,-500.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,4.0,-650.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,-3050.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,-4050.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,-5750.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,-6150.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,,-6500.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,2.0,-6800.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,2.0,-6850.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,-6950.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,-7400.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,,-7850.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krafla,0.0,-8500.0,0.0,0.0,,,,Iceland,Iceland and Arctic Ocean,65.715,-16.728,800,Caldera,
Krakatau,,2017.0,2.0,19.0,2017.0,2.0,19.0,Indonesia,Indonesia,-6.102,105.423,813,Caldera,
Krakatau,1.0,2014.0,3.0,31.0,2014.0,3.0,31.0,Indonesia,Indonesia,-6.102,105.423,813,Caldera,
Krakatau,2.0,2011.0,7.0,31.0,2012.0,9.0,9.0,Indonesia,Indonesia,-6.102,105.423,813,Caldera,
Krakatau,2.0,2010.0,10.0,25.0,2011.0,3.0,9.0,Indonesia,Indonesia,-6.102,105.423,813,Caldera,
Krakatau,2.0,2009.0,3.0,25.0,2009.0,9.0,16.0,Indonesia,Indonesia,-6.102,105.423,813,Caldera,
Krakatau,2.0,2007.0,10.0,23.0,2008.0,8.0,30.0,Indonesia,Indonesia,-6.102,105.423,813,Caldera,
Krakatau,1.0,2001.0,7.0,21.0,2001.0,9.0,17.0,Indonesia,Indonesia,-6.102,105.423,813,Caldera,
Krakatau,1.0,2000.0,5.0,29.0,2000.0,10.0,30.0,Indonesia,Indonesia,-6.102,105.423,813,Caldera,
Krakatau,2.0,1999.0,2.0,5.0,1999.0,8.0,16.0,Indonesia,Indonesia,-6.102,105.423,813,Caldera,
Krakatau,2.0,1997.0,3.0,16.0,1997.0,5.0,16.0,Indonesia,Indonesia,-6.102,105.423,813,Caldera,
Krakatau,2.0,1996.0,7.0,16.0,1996.0,10.0,16.0,Indonesia,Indonesia,-6.102,105.423,813,Caldera,
