,Volcano Number,Volcano Name,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day,Latitude,Longitude,Country,Region,Elevation,Evidence Category,Primary Volcano Type
3146,271060,Ragang,2.0,1873.0,1.0,16.0,1873.0,4.0,0.0,7.7,124.5,Philippines,Philippines and SE Asia,2815,Eruption Observed,Stratovolcano
3147,271060,Ragang,2.0,1871.0,12.0,8.0,,,,7.7,124.5,Philippines,Philippines and SE Asia,2815,Eruption Observed,Stratovolcano
3148,271060,Ragang,2.0,1858.0,2.0,18.0,,,,7.7,124.5,Philippines,Philippines and SE Asia,2815,Eruption Observed,Stratovolcano
3149,271060,Ragang,2.0,1856.0,11.0,1.0,,,,7.7,124.5,Philippines,Philippines and SE Asia,2815,Eruption Observed,Stratovolcano
3150,271060,Ragang,2.0,1840.0,1.0,20.0,1840.0,4.0,5.0,7.7,124.5,Philippines,Philippines and SE Asia,2815,Eruption Observed,Stratovolcano
3151,271060,Ragang,2.0,1834.0,0.0,0.0,,,,7.7,124.5,Philippines,Philippines and SE Asia,2815,Eruption Observed,Stratovolcano
3152,271060,Ragang,2.0,1765.0,0.0,0.0,,,,7.7,124.5,Philippines,Philippines and SE Asia,2815,Eruption Observed,Stratovolcano
3153,271070,Musuan,2.0,1886.0,12.0,31.0,,,,7.877,125.068,Philippines,Philippines and SE Asia,646,Eruption Observed,Lava dome
3154,271080,Camiguin,3.0,1948.0,9.0,1.0,1953.0,7.0,16.0,9.203,124.673,Philippines,Philippines and SE Asia,1552,Eruption Observed,Stratovolcano(es)
3155,271080,Camiguin,2.0,1871.0,4.0,30.0,1875.0,0.0,0.0,9.203,124.673,Philippines,Philippines and SE Asia,1552,Eruption Observed,Stratovolcano(es)
3156,271080,Camiguin,2.0,1862.0,0.0,0.0,,,,9.203,124.673,Philippines,Philippines and SE Asia,1552,Eruption Observed,Stratovolcano(es)
3157,271080,Camiguin,2.0,1827.0,0.0,0.0,,,,9.203,124.673,Philippines,Philippines and SE Asia,1552,Eruption Observed,Stratovolcano(es)
3158,272020,Kanlaon,,2017.0,12.0,9.0,2017.0,12.0,9.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3159,272020,Kanlaon,2.0,2015.0,11.0,24.0,2016.0,6.0,18.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3160,272020,Kanlaon,2.0,2006.0,6.0,3.0,2006.0,7.0,25.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3161,272020,Kanlaon,2.0,2005.0,1.0,25.0,2005.0,5.0,25.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3162,272020,Kanlaon,1.0,2003.0,3.0,7.0,2003.0,7.0,23.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3163,272020,Kanlaon,1.0,2002.0,11.0,28.0,2002.0,11.0,28.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3164,272020,Kanlaon,2.0,1996.0,8.0,10.0,1996.0,8.0,10.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3165,272020,Kanlaon,2.0,1993.0,8.0,25.0,1993.0,9.0,3.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3166,272020,Kanlaon,2.0,1992.0,6.0,10.0,1992.0,6.0,10.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3167,272020,Kanlaon,1.0,1992.0,1.0,8.0,1992.0,1.0,8.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3168,272020,Kanlaon,2.0,1991.0,2.0,14.0,1991.0,2.0,14.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3169,272020,Kanlaon,2.0,1989.0,10.0,25.0,1989.0,12.0,13.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3170,272020,Kanlaon,1.0,1988.0,6.0,21.0,1988.0,7.0,2.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3171,272020,Kanlaon,1.0,1987.0,3.0,30.0,1987.0,7.0,2.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3172,272020,Kanlaon,2.0,1986.0,6.0,3.0,1986.0,8.0,18.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3173,272020,Kanlaon,1.0,1985.0,10.0,5.0,1985.0,12.0,7.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3174,272020,Kanlaon,1.0,1985.0,3.0,13.0,1985.0,3.0,14.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3175,272020,Kanlaon,2.0,1980.0,8.0,8.0,,,,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3176,272020,Kanlaon,2.0,1978.0,6.0,27.0,1978.0,9.0,2.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3177,272020,Kanlaon,1.0,1970.0,6.0,5.0,1970.0,8.0,24.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3178,272020,Kanlaon,2.0,1969.0,10.0,10.0,1969.0,10.0,29.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3179,272020,Kanlaon,2.0,1932.0,12.0,0.0,1933.0,1.0,0.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3180,272020,Kanlaon,2.0,1927.0,3.0,20.0,,,,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3181,272020,Kanlaon,2.0,1905.0,11.0,6.0,1906.0,1.0,16.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3182,272020,Kanlaon,2.0,1904.0,0.0,0.0,,,,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3183,272020,Kanlaon,2.0,1902.0,1.0,31.0,,,,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3184,272020,Kanlaon,2.0,1894.0,5.0,0.0,1894.0,6.0,0.0,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3185,272020,Kanlaon,2.0,1893.0,7.0,0.0,,,,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3186,272020,Kanlaon,2.0,1866.0,0.0,0.0,,,,10.412,123.132,Philippines,Philippines and SE Asia,2435,Eruption Observed,Stratovolcano
3187,272050,Cabalían,,1820.0,0.0,0.0,,,,10.285,125.218,Philippines,Philippines and SE Asia,912,Eruption Dated,Stratovolcano
3188,272080,Biliran,1.0,1939.0,9.0,26.0,,,,11.523,124.535,Philippines,Philippines and SE Asia,1301,Eruption Observed,Compound
3189,273010,Bulusan,,2017.0,6.0,5.0,2017.0,6.0,5.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3190,273010,Bulusan,2.0,2016.0,6.0,10.0,2017.0,3.0,2.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3191,273010,Bulusan,2.0,2016.0,2.0,22.0,2016.0,2.0,22.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3192,273010,Bulusan,2.0,2015.0,5.0,1.0,2015.0,7.0,17.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3193,273010,Bulusan,2.0,2010.0,11.0,6.0,2011.0,5.0,13.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3194,273010,Bulusan,2.0,2006.0,10.0,10.0,2007.0,10.0,4.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3195,273010,Bulusan,2.0,2006.0,3.0,21.0,2006.0,6.0,28.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3196,273010,Bulusan,2.0,1994.0,11.0,27.0,1995.0,1.0,28.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3197,273010,Bulusan,2.0,1988.0,2.0,20.0,1988.0,3.0,8.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3198,273010,Bulusan,2.0,1983.0,6.0,25.0,1983.0,6.0,29.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3199,273010,Bulusan,3.0,1981.0,4.0,9.0,1981.0,4.0,27.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3200,273010,Bulusan,3.0,1979.0,12.0,27.0,1980.0,9.0,28.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3201,273010,Bulusan,2.0,1978.0,7.0,29.0,1978.0,8.0,14.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3202,273010,Bulusan,2.0,1933.0,12.0,25.0,,,,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3203,273010,Bulusan,2.0,1928.0,6.0,0.0,,,,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3204,273010,Bulusan,2.0,1918.0,10.0,0.0,1922.0,5.0,0.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3205,273010,Bulusan,2.0,1916.0,1.0,18.0,1916.0,1.0,22.0,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3206,273010,Bulusan,2.0,1894.0,0.0,0.0,,,,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3207,273010,Bulusan,2.0,1892.0,0.0,0.0,,,,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3208,273010,Bulusan,,1889.0,0.0,0.0,,,,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3209,273010,Bulusan,2.0,1886.0,0.0,0.0,,,,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3210,273010,Bulusan,,950.0,0.0,0.0,,,,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3211,273010,Bulusan,,-3050.0,0.0,0.0,,,,12.77,124.05,Philippines,Philippines and SE Asia,1565,Eruption Observed,Stratovolcano(es)
3212,273030,Mayon,,2018.0,1.0,13.0,2018.0,1.0,19.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3213,273030,Mayon,0.0,2014.0,8.0,12.0,2014.0,10.0,19.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3214,273030,Mayon,2.0,2013.0,5.0,7.0,2013.0,5.0,7.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3215,273030,Mayon,2.0,2009.0,9.0,15.0,2010.0,1.0,1.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3216,273030,Mayon,1.0,2008.0,8.0,10.0,2008.0,8.0,10.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3217,273030,Mayon,1.0,2006.0,7.0,13.0,2006.0,10.0,1.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3218,273030,Mayon,1.0,2006.0,2.0,21.0,2006.0,2.0,23.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3219,273030,Mayon,0.0,2005.0,8.0,17.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3220,273030,Mayon,1.0,2004.0,6.0,3.0,2004.0,9.0,12.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3221,273030,Mayon,2.0,2003.0,3.0,17.0,2003.0,5.0,14.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3222,273030,Mayon,1.0,2002.0,10.0,11.0,2002.0,10.0,11.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3223,273030,Mayon,3.0,2001.0,1.0,8.0,2001.0,8.0,8.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3224,273030,Mayon,2.0,2000.0,7.0,16.0,2000.0,8.0,31.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3225,273030,Mayon,3.0,1999.0,6.0,22.0,2000.0,3.0,19.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3226,273030,Mayon,2.0,1993.0,2.0,2.0,1993.0,4.0,4.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3227,273030,Mayon,3.0,1984.0,9.0,9.0,1984.0,10.0,6.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3228,273030,Mayon,2.0,1978.0,3.0,7.0,1978.0,9.0,16.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3229,273030,Mayon,3.0,1968.0,4.0,21.0,1968.0,5.0,20.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3230,273030,Mayon,2.0,1947.0,1.0,8.0,1947.0,2.0,0.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3231,273030,Mayon,1.0,1943.0,0.0,0.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3232,273030,Mayon,1.0,1941.0,9.0,13.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3233,273030,Mayon,1.0,1939.0,8.0,21.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3234,273030,Mayon,2.0,1938.0,6.0,5.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3235,273030,Mayon,3.0,1928.0,1.0,0.0,1928.0,8.0,26.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3236,273030,Mayon,1.0,1902.0,0.0,0.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3237,273030,Mayon,2.0,1900.0,3.0,1.0,1900.0,3.0,6.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3238,273030,Mayon,4.0,1897.0,5.0,23.0,1897.0,7.0,23.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3239,273030,Mayon,2.0,1896.0,8.0,31.0,1896.0,9.0,27.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3240,273030,Mayon,2.0,1895.0,7.0,20.0,1895.0,11.0,26.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3241,273030,Mayon,1.0,1893.0,10.0,3.0,1893.0,10.0,31.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3242,273030,Mayon,2.0,1891.0,10.0,3.0,1892.0,2.0,29.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3243,273030,Mayon,2.0,1890.0,9.0,10.0,1890.0,9.0,30.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3244,273030,Mayon,1.0,1888.0,12.0,15.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3245,273030,Mayon,3.0,1886.0,7.0,8.0,1887.0,3.0,10.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3246,273030,Mayon,2.0,1885.0,11.0,21.0,1885.0,12.0,2.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3247,273030,Mayon,3.0,1881.0,7.0,6.0,1882.0,8.0,0.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3248,273030,Mayon,1.0,1876.0,11.0,26.0,1876.0,11.0,26.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3249,273030,Mayon,1.0,1876.0,4.0,0.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3250,273030,Mayon,2.0,1873.0,6.0,20.0,1873.0,7.0,22.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3251,273030,Mayon,1.0,1872.0,9.0,5.0,1872.0,9.0,9.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3252,273030,Mayon,3.0,1871.0,12.0,8.0,1872.0,1.0,0.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3253,273030,Mayon,2.0,1868.0,12.0,17.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3254,273030,Mayon,2.0,1862.0,0.0,0.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3255,273030,Mayon,1.0,1861.0,0.0,0.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3256,273030,Mayon,,1860.0,0.0,0.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3257,273030,Mayon,,1859.0,0.0,0.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3258,273030,Mayon,2.0,1858.0,1.0,0.0,1858.0,12.0,0.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3259,273030,Mayon,2.0,1857.0,0.0,0.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3260,273030,Mayon,2.0,1855.0,3.0,22.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3261,273030,Mayon,3.0,1853.0,7.0,13.0,1853.0,8.0,26.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3262,273030,Mayon,1.0,1851.0,5.0,26.0,1851.0,6.0,0.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3263,273030,Mayon,3.0,1846.0,5.0,11.0,1846.0,5.0,11.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3264,273030,Mayon,3.0,1845.0,1.0,20.0,1845.0,1.0,30.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3265,273030,Mayon,2.0,1839.0,0.0,0.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3266,273030,Mayon,3.0,1834.0,0.0,0.0,1835.0,5.0,0.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3267,273030,Mayon,2.0,1827.0,6.0,27.0,1828.0,2.0,28.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3268,273030,Mayon,4.0,1814.0,2.0,1.0,1814.0,2.0,15.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3269,273030,Mayon,2.0,1800.0,10.0,30.0,1800.0,10.0,31.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3270,273030,Mayon,3.0,1766.0,7.0,20.0,1766.0,7.0,25.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3271,273030,Mayon,3.0,1616.0,2.0,19.0,1616.0,2.0,23.0,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3272,273030,Mayon,,470.0,0.0,0.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3273,273030,Mayon,,-3100.0,0.0,0.0,,,,13.257,123.685,Philippines,Philippines and SE Asia,2462,Eruption Observed,Stratovolcano
3274,273042,Isarog,,-3500.0,,,,,,13.658,123.38,Philippines,Philippines and SE Asia,1966,Eruption Dated,Stratovolcano
3275,273060,San Pablo Volcanic Field,,1350.0,0.0,0.0,,,,14.12,121.3,Philippines,Philippines and SE Asia,1090,Eruption Dated,Stratovolcano
3276,273070,Taal,2.0,1977.0,10.0,3.0,1977.0,11.0,12.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3277,273070,Taal,2.0,1976.0,9.0,3.0,1976.0,10.0,17.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3278,273070,Taal,1.0,1970.0,11.0,9.0,1970.0,11.0,13.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3279,273070,Taal,2.0,1969.0,10.0,29.0,1969.0,12.0,10.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3280,273070,Taal,2.0,1968.0,1.0,31.0,1968.0,4.0,2.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3281,273070,Taal,1.0,1967.0,8.0,16.0,1967.0,8.0,19.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3282,273070,Taal,3.0,1966.0,7.0,5.0,1966.0,8.0,4.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3283,273070,Taal,4.0,1965.0,9.0,28.0,1965.0,9.0,30.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3284,273070,Taal,3.0,1911.0,1.0,27.0,1911.0,2.0,8.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3285,273070,Taal,1.0,1904.0,4.0,0.0,1904.0,7.0,15.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3286,273070,Taal,2.0,1903.0,4.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3287,273070,Taal,2.0,1878.0,11.0,12.0,1878.0,11.0,15.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3288,273070,Taal,2.0,1874.0,7.0,19.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3289,273070,Taal,2.0,1873.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3290,273070,Taal,2.0,1842.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3291,273070,Taal,2.0,1825.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3292,273070,Taal,2.0,1808.0,2.0,0.0,1808.0,4.0,0.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3293,273070,Taal,2.0,1790.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3294,273070,Taal,4.0,1754.0,5.0,15.0,1754.0,12.0,4.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3295,273070,Taal,4.0,1749.0,8.0,11.0,1749.0,9.0,0.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3296,273070,Taal,2.0,1731.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3297,273070,Taal,2.0,1729.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3298,273070,Taal,4.0,1716.0,9.0,24.0,1716.0,9.0,27.0,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3299,273070,Taal,2.0,1715.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3300,273070,Taal,2.0,1709.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3301,273070,Taal,2.0,1707.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3302,273070,Taal,3.0,1645.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3303,273070,Taal,3.0,1641.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3304,273070,Taal,3.0,1635.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3305,273070,Taal,3.0,1634.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3306,273070,Taal,2.0,1608.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3307,273070,Taal,3.0,1591.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3308,273070,Taal,3.0,1572.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3309,273070,Taal,6.0,-3580.0,0.0,0.0,,,,14.002,120.993,Philippines,Philippines and SE Asia,311,Eruption Observed,Caldera
3310,273081,Mariveles,,-2050.0,0.0,0.0,,,,14.52,120.47,Philippines,Philippines and SE Asia,1388,Eruption Dated,Stratovolcano
3311,273083,Pinatubo,1.0,1993.0,2.0,16.0,1993.0,7.0,16.0,15.13,120.35,Philippines,Philippines and SE Asia,1486,Eruption Observed,Stratovolcano
3312,273083,Pinatubo,1.0,1992.0,7.0,9.0,1992.0,10.0,30.0,15.13,120.35,Philippines,Philippines and SE Asia,1486,Eruption Observed,Stratovolcano
3313,273083,Pinatubo,6.0,1991.0,4.0,2.0,1991.0,9.0,2.0,15.13,120.35,Philippines,Philippines and SE Asia,1486,Eruption Observed,Stratovolcano
3314,273083,Pinatubo,5.0,1450.0,0.0,0.0,,,,15.13,120.35,Philippines,Philippines and SE Asia,1486,Eruption Observed,Stratovolcano
3315,273083,Pinatubo,6.0,-1050.0,0.0,0.0,,,,15.13,120.35,Philippines,Philippines and SE Asia,1486,Eruption Observed,Stratovolcano
3316,273083,Pinatubo,6.0,-3550.0,0.0,0.0,,,,15.13,120.35,Philippines,Philippines and SE Asia,1486,Eruption Observed,Stratovolcano
3317,273083,Pinatubo,,-7030.0,0.0,0.0,,,,15.13,120.35,Philippines,Philippines and SE Asia,1486,Eruption Observed,Stratovolcano
3318,273083,Pinatubo,6.0,-7460.0,0.0,0.0,,,,15.13,120.35,Philippines,Philippines and SE Asia,1486,Eruption Observed,Stratovolcano
3319,273090,Cagua,2.0,1860.0,10.0,0.0,,,,18.222,122.123,Philippines,Philippines and SE Asia,1133,Eruption Observed,Stratovolcano
