,Volcano Name,VEI,Start Year,Start Month,Start Day,End Year,End Month,End Day,Country,Region,Latitude,Longitude,Elevation,Primary Volcano Type,Status
4704,Fuego,3.0,1971.0,9.0,14.0,1971.0,9.0,15.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4705,Fuego,2.0,1967.0,4.0,22.0,1967.0,4.0,24.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4706,Fuego,3.0,1966.0,8.0,12.0,1966.0,8.0,13.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4707,Fuego,3.0,1966.0,2.0,7.0,1966.0,5.0,1.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4708,Fuego,3.0,1963.0,9.0,28.0,1963.0,9.0,30.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4709,Fuego,3.0,1962.0,8.0,4.0,1962.0,11.0,9.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4710,Fuego,3.0,1957.0,2.0,19.0,1957.0,2.0,21.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4711,Fuego,1.0,1955.0,7.0,26.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4712,Fuego,3.0,1953.0,4.0,9.0,1953.0,4.0,13.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4713,Fuego,2.0,1949.0,11.0,0.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4714,Fuego,2.0,1947.0,0.0,0.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4715,Fuego,2.0,1944.0,12.0,1.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4716,Fuego,4.0,1932.0,1.0,21.0,1932.0,1.0,22.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4717,Fuego,2.0,1896.0,1.0,10.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4718,Fuego,4.0,1880.0,6.0,28.0,1880.0,8.0,20.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4719,Fuego,2.0,1860.0,8.0,18.0,1860.0,9.0,23.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4720,Fuego,2.0,1857.0,9.0,17.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4721,Fuego,4.0,1857.0,1.0,15.0,1857.0,2.0,17.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4722,Fuego,2.0,1856.0,9.0,29.0,1856.0,9.0,30.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4723,Fuego,2.0,1856.0,1.0,9.0,1856.0,3.0,7.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4724,Fuego,2.0,1855.0,9.0,29.0,1855.0,9.0,30.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4725,Fuego,2.0,1829.0,0.0,0.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4726,Fuego,2.0,1826.0,0.0,0.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4727,Fuego,3.0,1799.0,0.0,0.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4728,Fuego,4.0,1737.0,8.0,27.0,1737.0,9.0,24.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4729,Fuego,2.0,1732.0,5.0,0.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4730,Fuego,2.0,1730.0,9.0,0.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4731,Fuego,4.0,1717.0,8.0,27.0,1717.0,12.0,26.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4732,Fuego,2.0,1710.0,10.0,14.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4733,Fuego,2.0,1706.0,10.0,4.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4734,Fuego,2.0,1705.0,1.0,31.0,1705.0,2.0,2.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4735,Fuego,2.0,1702.0,8.0,4.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4736,Fuego,2.0,1699.0,0.0,0.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4737,Fuego,2.0,1686.0,0.0,0.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4738,Fuego,2.0,1685.0,9.0,0.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4739,Fuego,2.0,1629.0,0.0,0.0,1632.0,0.0,0.0,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
4740,Fuego,2.0,1623.0,1.0,0.0,,,,Guatemala,México and Central America,14.473,-90.88,3763,Stratovolcano(es),
