,city,lat,lng,pop,country,time,dist,risk
6302,London,51.49999473,-0.116721844,7994104.5,United Kingdom,7070.0,272.09657540216966,2.7691554574175434
6303,Faribault,44.29048647,-93.26801274,24004.5,United States of America,106.0,331.04120450984055,2.612409663782239
6304,Mankato,44.16362083,-93.99915674,45731.5,United States of America,640.0,811.3875223824994,1.0562391289923747
6305,Albert Lea,43.64778668,-93.36870427,19063.5,United States of America,144.0,192.19122668457962,3.3677355261345
6306,Willmar,45.12188275,-95.04330489,18432.0,United States of America,20.0,91.95370046985248,4.8324894321221405
6307,Brainerd,46.35800885,-94.20084986,21202.5,United States of America,770.0,325.92370274291915,2.3598656408187884
6308,Crookston,47.77376223,-96.60773137,8215.5,United States of America,8070.0,481.94513828319214,1.462060258320709
6309,Hardin,45.731768,-107.612486,3975.5,United States of America,3620.0,452.51106006323215,1.5646187946227679
6310,Glendive,47.10858319,-104.7104926,5277.5,United States of America,111.0,672.8243655496527,1.4074139537251362
6311,Dillon,45.21567548,-112.6839852,4213.5,United States of America,7770.0,89.77474629097443,3.9352869172574017
6312,Polson,47.68800519,-114.15668600000001,5079.0,United States of America,10370.0,953.3418727309602,0.3651953214771272
6313,Devils Lake,48.11221702,-98.85968693,7312.0,United States of America,42.0,147.91564994829528,3.892861298529828
6314,Burley,42.53581321,-113.7918763,11644.5,United States of America,68.0,135.7575919733103,3.9722360937421737
6315,Wallace,47.47421979,-115.9268881,1028.0,United States of America,15.0,252.72066850997632,3.1175388754740467
6316,Kennewick,46.21137697,-119.13609790000001,82331.0,United States of America,113.0,309.8911970649976,2.7897222885764865
6317,Centralia,46.71641075,-122.95297079999999,16993.5,United States of America,1105.0,608.2360443426462,1.3581351093532583
6318,Glendale,33.58194114,-112.19582379999999,363360.5,United States of America,159.0,330.98015816969183,2.731843392478932
6319,Safford,32.83382143,-109.70688009999999,9746.5,United States of America,5570.0,173.83056552348606,3.0480566685173414
6320,Casa Grande,32.87937421,-111.7566258,38396.5,United States of America,2070.0,216.06391945150463,2.919090162984254
6321,Mesa,33.42391461,-111.73608440000001,762217.5,United States of America,6.0,125.65625041316474,4.912067936499774
6322,Lake Havasu City,34.49829348,-114.3082789,55442.5,United States of America,43.0,550.5621609744226,2.0604597340766793
6323,Berkeley,37.87390139,-122.271152,298257.0,United States of America,174.0,826.1910959843628,1.3211251373721882
6324,National City,32.67194501,-117.09800520000002,104291.0,United States of America,3070.0,233.86391833593555,2.8302929507354184
6326,Paso Robles,35.6265967,-120.68998229999998,26221.0,United States of America,29.0,274.64477024648426,3.1369406222771805
6327,Riverside,33.94194501,-117.39803859999999,297554.0,United States of America,200.0,79.70496754338095,4.823334910509218
6328,Delano,35.76193728,-119.24306809999999,42396.5,United States of America,39.0,627.955053146848,1.8610285363286696
6329,San Mateo,37.55691815,-122.3130616,361806.5,United States of America,35.0,610.2459786270806,2.0651194887669946
6330,Vallejo,38.11194887,-122.258052,133367.5,United States of America,5760.0,357.47818311200825,2.1481064477538725
6331,Glenwood Springs,39.54658999,-107.3247,11272.0,United States of America,1153.0,144.83426860038344,3.487239040848518
6332,Aurora,39.69585736,-104.808497,431966.5,United States of America,5020.0,234.52263678237733,2.8690808161125094
6333,Greeley,40.41919822,-104.739974,106142.5,United States of America,4.0,12.138746179329926,8.252060452052346
6334,Tonopah,38.06699038,-117.2289791,1993.0,United States of America,2430.0,75.48621396890424,4.226879226198336
6335,Deming,32.26109153,-107.7557848,15523.0,United States of America,150.0,463.32751269337217,2.0165812076142644
6336,Truth or Consequences,33.13359641,-107.2528956,6479.0,United States of America,25.0,362.45108331483124,2.636572999585682
6337,Las Vegas,35.59701194,-105.2225027,15521.0,United States of America,42.0,361.5416122431279,2.6074490670659194
6338,Farmington,36.75415061,-108.18609440000002,42917.5,United States of America,250.0,293.84848792664576,2.708609328928232
6339,Springfield,44.05194806,-122.97803390000001,55531.5,United States of America,870.0,580.4819655166567,1.5424912922558285
6340,Tillamook,45.45524742,-123.8425031,6351.5,United States of America,8.0,85.51262237514482,5.077124226677497
6341,Ontario,44.02662661,-116.9618895,11578.0,United States of America,7.0,93.72891252378756,5.026683454890334
6342,La Grande,45.32468691,-118.0866012,13646.0,United States of America,5370.0,308.8767428789253,2.211982084809
6343,Richfield,38.77247703,-112.08329840000002,7308.5,United States of America,2230.0,297.8669777177952,2.2972791108755644
6344,Nephi,39.71027508,-111.8354841,4960.0,United States of America,1820.0,356.2239813378864,2.013275216983261
6345,Lander,42.83300437,-108.73259850000001,6742.0,United States of America,820.0,798.5941724650985,0.9024143902696442
6346,Powell,44.75867495,-108.7584367,6054.0,United States of America,3080.0,269.77254232143156,2.3994483048194493
6347,Paragould,36.05708722,-90.50288436,22886.0,United States of America,45.0,61.53157251883629,5.277109489416243
6348,Iowa City,41.66108624,-91.52997929,81343.0,United States of America,5510.0,560.2846552926617,1.4391331951997028
6349,Ottumwa,41.01288291,-92.41480899999999,25287.5,United States of America,1135.0,453.7058736721236,1.8297178466967123
6350,Spencer,43.14528505,-95.14717452,10938.5,United States of America,97.0,688.350905185826,1.456435718313604
6351,Ft. Dodge,42.50682273,-94.1802568,26284.0,United States of America,1860.0,33.53625611700625,5.661077119840788
6352,Hutchinson,38.06549176,-97.92349085,42536.5,United States of America,3190.0,650.8168041585661,1.217012689286998
6353,Kansas City,39.11358052,-94.63014638,324221.5,United States of America,30.0,271.59245041397526,3.314768866712032
6354,Lawrence,38.95975242,-95.25522994,88020.0,United States of America,52.0,399.5540764987885,2.5418718000823795
6355,Garden City,37.97521303,-100.8640866,27494.5,United States of America,105.0,284.1693920549568,2.8547639354712553
6356,Manhattan,39.19402753,-96.59243514,51289.0,United States of America,6910.0,150.7213513671814,3.369936559670393
6357,Hays,38.87936973,-99.322191,20638.5,United States of America,35.0,184.83710084479367,3.677540449345876
6358,Goodland,39.34848838,-101.71103740000001,4258.5,United States of America,12.0,26.980892432466224,6.618593884855198
6359,Independence,39.09111391,-94.41528121,130695.0,United States of America,30.0,150.9415309114126,4.1427446883552275
6360,Kirksville,40.19368227,-92.58280908,18083.0,United States of America,5.0,382.7757646789678,3.03880183774753
6361,Kearney,40.70070559,-99.08114628,30155.5,United States of America,3.0,636.1204287499229,2.452506822573088
6362,Grand Island,40.92226829,-98.35798629,45208.5,United States of America,41.0,548.9585273055308,2.059676539580523
6363,Alliance,42.10139528,-102.8701915,8269.0,United States of America,1460.0,376.87505845722836,1.9950052504137679
6364,Bartlesville,36.74720013,-95.98058618,24935.0,United States of America,5.0,134.68434418819962,4.637321674557231
6365,Enid,36.39554201,-97.8780931,45963.5,United States of America,4.0,126.99893723904921,4.832684068017194
6366,Ardmore,34.1810777,-97.12940495,24467.5,United States of America,7080.0,449.121605875746,1.666901558093514
6367,McAlester,34.93299562,-95.76597396,19894.0,United States of America,2070.0,325.7329213383955,2.2506001978826045
6368,Stillwater,36.13535118,-97.06829757,45212.0,United States of America,13.0,40.78166672340433,6.195938136520456
6369,Lead,44.35084454,-103.76576990000001,2311.0,United States of America,91.0,426.40510728441774,2.0534509196426196
6370,Slidell,30.27495953,-89.78109379,56019.0,United States of America,820.0,599.9103953663108,1.4998622696459087
6371,Lake Charles,30.22638369,-93.21718897,77065.0,United States of America,8.0,262.41098612089314,3.5862273269382468
6372,Metairie,29.98386619,-90.15277653,270171.0,United States of America,4.0,155.60484889503928,4.644205292792005
6373,New Iberia,30.00358075,-91.81830794,34985.0,United States of America,20.0,233.5578708904371,3.482703669867601
6374,Bryan,30.67418581,-96.36968388,108156.5,United States of America,29.0,677.7319876893768,1.8689476512488805
6375,San Marcos,29.88307131,-97.94111251,58553.5,United States of America,2070.0,102.21219160332275,4.071784837070375
6376,Longview,32.50053428,-94.74027429,75658.0,United States of America,1060.0,71.16187437528187,4.696967097574988
6377,McAllen,26.20303754,-98.22972538,243291.0,United States of America,1070.0,339.9866942801664,2.4259500181930056
6378,Harlingen,26.19755983,-97.69019759,86749.0,United States of America,53.0,458.14972802892305,2.3302633880373533
6379,Alice,27.75046246,-98.07048446,21122.0,United States of America,3300.0,699.9496330562768,1.0518136295494036
6380,New Braunfels,29.6978113,-98.12632084,45270.0,United States of America,68.0,247.36880645001278,3.172708417704372
6381,Cleburne,32.35152529,-97.39248967,32263.0,United States of America,4100.0,677.7717367748071,1.11222019558779
6382,Brownwood,31.70789532,-98.98231511,20261.0,United States of America,1620.0,989.9969475050319,0.5924755324607046
6383,Alpine,30.36071657,-103.66500090000001,6429.5,United States of America,49.0,261.8282558839537,2.99310002976834
6384,Van Horn,31.04248374,-104.83224229999999,1797.0,United States of America,360.0,777.2943341193034,0.9190469855942424
6385,Big Spring,32.24318565,-101.47518620000001,23987.0,United States of America,150.0,521.6200902680292,1.8706268366615866
6386,Vernon,34.15105369,-99.29038416,11574.5,United States of America,10.0,484.21301760202124,2.4616208524971013
6387,Childress,34.42488710000001,-100.21391949999999,5662.0,United States of America,7570.0,836.7102546543557,0.5991518809164244
6388,Hereford,34.82191713,-102.39859240000001,15023.5,United States of America,8.0,257.3541358440877,3.496212464602416
6389,Dalhart,36.06080792,-102.5186109,6763.5,United States of America,38.0,107.96271317476908,4.376908039284024
6390,Texas City,29.41087791,-94.96276717,55717.5,United States of America,33.0,92.55835911474898,4.797466732714269
6391,Pasadena,29.66086265,-95.14774296,388767.5,United States of America,20.0,224.6863862002425,3.698591689728412
6392,Baytown,29.75584393,-94.96772811,76687.5,United States of America,6.0,92.05157892823365,5.235388482736169
6393,Arlington,32.68476076,-97.02023849,545107.5,United States of America,12.0,268.23971846627796,3.5712444058510857
6394,New London,41.3555235,-72.10002832,61236.0,United States of America,63.0,181.3456820101007,3.6749534219135946
6395,Stamford,41.05334556,-73.53919112,434781.5,United States of America,1135.0,598.2168645857887,1.5988756413226894
6396,Waterbury,41.55000775,-73.05002202,174236.0,United States of America,3.0,435.9678877932033,3.144325907586072
6397,New Bedford,41.6561253,-70.94469833,115082.5,United States of America,181.0,443.058427043852,2.200151232582892
6398,Springfield,42.12002464,-72.57999903,287003.5,United States of America,74.0,280.0114623243332,3.091909223214291
6399,Salem,42.5224989,-70.88309175,188982.0,United States of America,63.0,116.34164415436672,4.414769713709856
6400,Pittsfield,42.44819582,-73.25982833,45202.0,United States of America,2070.0,109.19853414862425,3.954963318361214
6401,Montpelier,44.25997154,-72.57581323,8183.0,United States of America,42.0,320.16934107245186,2.7390039900723253
6402,Auburn,32.60970074,-85.48083948,61881.0,United States of America,3070.0,354.93483458363056,2.1650832166076563
6403,Florence,34.79969627,-87.67724288,40806.5,United States of America,116.0,334.2936439169519,2.62236586649181
6404,Winter Haven,28.02191876,-81.73300623,68435.0,United States of America,90.0,332.13216368505687,2.709073081230997
6405,Melbourne,28.08331036,-80.60832035,170870.0,United States of America,1134.0,284.7761205089145,2.665442951572442
6406,Homestead,25.46830202,-80.47778569,60673.0,United States of America,11470.0,503.6351609092547,1.5185610201844002
6407,Sanford,28.78995974,-81.27998478,189374.5,United States of America,5.0,181.83870184599778,4.325379466506985
6408,Miami Beach,25.80991953,-80.13178111,248538.0,United States of America,7200.0,418.52295314865506,1.929323529785084
6409,Coral Springs,26.27083701,-80.27082158,185548.0,United States of America,1070.0,320.92121949850986,2.49639164724055
6410,Port Charlotte,27.00004315,-82.10569666,56806.0,United States of America,1153.0,246.37893299530893,2.80937703729914
6411,Spring Hill,28.47894513,-82.54771102,91887.5,United States of America,37.0,437.82483583389336,2.4710042512523245
6412,Palm Coast,29.53800193,-81.22329574,45030.0,United States of America,6.0,76.3260939575085,5.476764016588852
6413,Palatka,29.64768516,-81.65130579,16094.5,United States of America,840.0,180.2531073492408,3.2219593655983996
6414,Leesburg,28.81050112,-81.88333297,33929.0,United States of America,16.0,107.91707081029205,4.690707036070442
6415,Lake City,30.18971926,-82.63974675,20159.5,United States of America,21.0,350.51125922020225,2.817622557535635
6416,Crestview,30.75420677,-86.57260746,19552.5,United States of America,8.0,634.7150877140493,2.150896768792219
6417,Panama City,30.15861005,-85.65527328,68852.5,United States of America,190.0,479.6514209798921,2.0387315889475333
6418,Dalton,34.76972394,-84.97030217,45077.5,United States of America,530.0,664.3640837416343,1.3808549369363643
6419,Marietta,33.95561342,-84.54324813,61360.0,United States of America,59.0,48.00724793141762,5.662572108254158
6420,Waycross,31.21381695,-82.35490625,17445.5,United States of America,220.0,576.2938587939595,1.6399204395517433
6421,La Grange,33.03647056,-85.03187464,28887.0,United States of America,140.0,89.94925732217258,4.5403456157049025
6422,Southaven,34.96891075,-90.00345748,79923.0,United States of America,25.0,577.0250757920135,2.123925952408498
6423,Meridian,32.36418601,-88.70361434,40863.5,United States of America,3.0,164.42376621266203,4.518512578010533
6424,Laurel,31.69737917,-89.1392725,23366.0,United States of America,89.0,602.8307751864224,1.7312815193562527
6425,Spartanburg,34.94942873,-81.93227055,81059.0,United States of America,8.0,994.6280905585143,1.5717366039922682
6426,Orangeburg,33.49680422,-80.86223251,24192.5,United States of America,2950.0,174.76086942114648,3.1699644379697944
6427,Galesburg,40.94777061,-90.37108362,32078.5,United States of America,7330.0,700.8083062943588,1.0098034277075705
6428,Joliet,41.52998313,-88.10667403,362946.5,United States of America,67.0,926.4053427379587,1.311085744367212
6429,Cape Girardeau,37.30582237,-89.51808659,38165.5,United States of America,12.0,749.1652348537735,1.8455943131393804
6430,Rockford,42.26970542,-89.06969019,204371.5,United States of America,1580.0,113.14478882904777,4.029420907362808
6431,Evanston,42.04834943,-87.69995467,212243.0,United States of America,3.0,519.3696710820783,2.8915632200618053
6432,Rock Island,41.49339622,-90.53461369,102055.5,United States of America,28.0,540.3802078808245,2.21571520325862
6433,Elgin,42.03946108,-88.28991866,244050.0,United States of America,3.0,169.1107269262764,4.594559000786674
6434,Richmond,39.82889833,-84.89028121,41015.5,United States of America,1680.0,380.9829126996361,2.088368812888429
6435,Terre Haute,39.46664654,-87.41387394,65149.5,United States of America,2320.0,213.70316285645282,2.961546664915408
6436,Lafayette,40.41720868,-86.87824772,98104.0,United States of America,3220.0,759.5335237709435,1.039268486091124
6437,Marion,40.55833701,-85.65917485,34249.0,United States of America,4020.0,664.8622955947818,1.1475439139549448
6438,South Bend,41.68330711,-86.25001734,171791.0,United States of America,250.0,399.6639306996531,2.3365485863219115
6439,New Albany,38.3108773,-85.82128382,78381.5,United States of America,470.0,712.4143777881118,1.3278770175790313
6440,Elkhart,41.68294537,-85.96879419,100295.0,United States of America,10420.0,546.189598303424,1.4374540077322706
6441,Hopkinsville,36.86548749,-87.48862390000001,31630.0,United States of America,109.0,100.36765514278338,4.422560766359318
6442,London,37.12888226,-84.08335372,7844.0,United States of America,1370.0,354.9220200880989,2.0879787176142357
6443,Madisonville,37.33274579,-87.50221479999999,20858.5,United States of America,15.0,709.8829425069205,1.8284587209979666
6444,Rocky Mount,35.93799888,-77.79076624,57179.0,United States of America,16.0,227.32085965542996,3.6094427868847916
6445,Salisbury,35.67078005,-80.47447840000001,33907.0,United States of America,820.0,962.717197817513,0.7467215623845017
6446,Durham,35.99995892,-78.91999964,257114.5,United States of America,8.0,117.1562139918951,4.875752259791315
6447,Lumberton,34.62720034,-79.01190617,27049.5,United States of America,368.0,1045.442934797129,0.7012333258977159
6448,Zanesville,39.94028688,-82.01332503,32514.0,United States of America,18.0,406.3276613517214,2.6645693864148945
6449,Mansfield,40.75832481,-82.51554244,64039.0,United States of America,110.0,748.0241461206703,1.442480545025576
6450,Bowling Green,41.37474713,-83.65139042,33147.5,United States of America,5.0,750.7496983642942,2.063848083042993
6451,Springfield,39.92000388,-83.799986,74450.5,United States of America,1070.0,39.45860751955304,5.558632911978878
6452,Lancaster,39.71921511,-82.60530440000001,42356.0,United States of America,1070.0,203.25022622126082,3.0868493394547047
6453,Johnson City,36.31332481,-82.35361434,68070.5,United States of America,2124.0,47.87787892760274,5.200185538845653
6454,Kingsport,36.54832338,-82.56194788,50709.5,United States of America,21.0,208.06677458107345,3.6725328236290937
6455,Columbia,35.61499534,-87.03526656,74866.0,United States of America,7070.0,545.6162623493501,1.452046722053186
6456,Barlett,35.22290041,-89.84109013,164843.5,United States of America,8.0,361.1937872964727,3.153198490089147
6457,Blacksburg,37.22941876,-80.41419784,53845.5,United States of America,1170.0,491.4997528648119,1.759951366718886
6458,Harrisonburg,38.44942181,-78.86917586,42131.5,United States of America,18.0,603.0110289820623,2.0853608895294737
6459,Petersburg,37.22776512,-77.40223698,76158.5,United States of America,2570.0,847.0462691401535,0.8784106271947535
6460,Hampton,37.03002525,-76.34994979,256601.5,United States of America,63.0,224.29207506737868,3.447821735767188
6461,Sheboygan,43.75082949,-87.71442407,51148.0,United States of America,107.0,489.0624671210238,2.0753741596601802
6462,Waukesha,43.011649799999994,-88.23136926,159012.0,United States of America,146.0,224.6056306383361,3.2791202261036716
6463,La Crosse,43.80136904,-91.23942855,69599.5,United States of America,207.0,254.43112692393717,2.985942512831186
6464,Eau Claire,44.81135907,-91.49835331,71296.0,United States of America,18.0,428.4055158295272,2.6398832940684107
6465,Tomah,43.98505292,-90.50389205,10796.5,United States of America,235.0,351.2791180718966,2.3419534716568022
6466,Janesville,42.68262596,-89.02157943,65476.5,United States of America,24.0,127.4872721720248,4.396920285461044
6467,Appleton,44.26867902,-88.40050623,136888.5,United States of America,1105.0,440.89147172338903,1.9931481392621682
6468,Parkersburg,39.26665875,-81.56164718,46749.5,United States of America,6.0,18.658446682393432,7.506263721482288
6469,White Sulphur Springs,37.79388043,-80.30348108,2154.0,United States of America,77.0,417.99904351128265,2.1045321022005257
6470,Clarksburg,39.28327272,-80.33691573,22502.5,United States of America,9.0,16.070304121564444,7.547932486597239
6471,Dover,39.15808657,-75.524703,54662.5,United States of America,192.0,286.14442793655354,2.8026359315349714
6472,St. Charles,38.60305585,-76.93893193,52792.0,United States of America,9570.0,132.5467990048863,3.537148299622337
6473,Annapolis,38.9783301,-76.49249923,58776.0,United States of America,52.0,372.3307335071748,2.621175279068151
6474,Hagerstown,39.64164878,-77.72027958,58487.5,United States of America,206.0,249.5067789567029,3.004158883737198
6475,Paterson,40.91999453,-74.17000533,151205.0,United States of America,99.0,338.41300733607517,2.71751708820458
6476,Saratoga Springs,43.08296328,-73.78501591,41891.0,United States of America,5.0,113.11207411377505,4.936542811403114
6477,Poughkeepsie,41.70023114,-73.92141585,100670.5,United States of America,2070.0,133.17120295596996,3.712845763192969
6478,Plattsburg,44.69498374,-73.45798161,24233.5,United States of America,3.0,715.2570128050361,2.2584250275097277
6479,Beaver Falls,40.75194277,-80.31942326,64814.5,United States of America,718.0,243.08774592827933,2.891517496601866
6480,Altoona,40.51859784,-78.39496708,62784.5,United States of America,1980.0,321.3594165542961,2.3589906983253917
6481,Williamsport,41.24108604,-77.0013829,43791.5,United States of America,960.0,682.794674358504,1.2687304363375917
6482,Lancaster,40.03777447,-76.30576644,209489.0,United States of America,83.0,421.0542658450124,2.4364556767904944
6483,Allentown,40.59998822,-75.50002751,300980.5,United States of America,90.0,333.62350849574506,2.7972719668756567
6484,Waterville,44.5518917,-69.64578536,20529.0,United States of America,3300.0,757.8333795271241,0.9291325149916785
6485,Calais,45.16598859,-67.24239201,1781.5,United States of America,8570.0,140.83615784480153,3.171571627621724
6486,Houlton,46.12551658,-67.83971989,6051.5,United States of America,6966.0,466.9070999987222,1.4963717247956863
6487,Benton Harbor,42.11663983,-86.45419092,34637.5,United States of America,820.0,536.9840292725753,1.6336011326267594
6488,Battle Creek,42.32109764,-85.17974675,62454.0,United States of America,8.0,148.44381243002476,4.429484820871638
6489,Bay City,43.5944566,-83.88889531,51558.5,United States of America,670.0,308.3555157157295,2.5246034920888656
6490,Alpena,45.06160219,-83.43269576,14524.0,United States of America,6.0,322.6701626732481,3.229451068779125
6491,Iron Mountain,45.82246014,-88.06409265,12011.0,United States of America,46.0,249.03560121914072,3.132839238767665
6492,Ironwood,46.4558065,-90.15939112,6400.0,United States of America,7270.0,578.2025949116525,1.173695877725417
6499,Dillingham,59.05656031,-158.4803121,1710.0,United States of America,9.0,333.76864076287086,2.878010043394993
6510,Talkeetna,62.3237785,-150.10942690000002,1078.0,United States of America,5270.0,276.5896473405928,2.1448324970180517
6521,Virginia,47.52367413,-92.53640365,8709.0,United States of America,12.0,400.5877843128635,2.679409585825246
6522,Winona,44.0504236,-91.63919743,29757.5,United States of America,420.0,582.8839259425391,1.5777405674879819
6523,Rochester,44.02205324,-92.46968937,102433.0,United States of America,24.0,280.23682693530384,3.2420563962735423
6524,Lakeville,44.65010276,-93.24251042,156151.0,United States of America,33.0,622.1250288205524,1.9960519241280705
6525,Ely,47.90042116,-91.82569767,3687.0,United States of America,52.0,780.4144611528768,1.279097772677574
6526,Moorhead,46.87430808,-96.74219344,34332.5,United States of America,9070.0,168.56321655685784,3.1501920106934955
6527,St. Cloud,45.56120994,-94.16222172,85974.0,United States of America,113.0,20.53758077979291,6.788460394163146
6528,Miles City,46.4088843,-105.8399844,8399.5,United States of America,5270.0,579.5478470954627,1.2214106879060327
6529,Bozeman,45.68009157,-111.0378325,39049.5,United States of America,46.0,90.88073666488934,4.734827692295547
6530,Glasgow,48.18396975,-106.6352588,3144.0,United States of America,115.0,279.62546501282725,2.68344893148766
6531,Dickinson,46.88399742,-102.7888011,15987.5,United States of America,3370.0,694.3758695382849,1.0404040590517285
6532,Jamestown,46.90601158,-98.70297815,14954.5,United States of America,3.0,299.30520272272383,3.5401711170921866
6533,Williston,48.15678794,-103.6280005,12767.5,United States of America,52.0,247.52415793606733,3.1241603781558314
6534,Lihue,21.98151227,-159.3710063,10694.5,United States of America,7330.0,486.8430453040243,1.4768387577454167
6535,Wahiawa,21.50309186,-158.0236209,95336.0,United States of America,80.0,283.9062265244602,2.9880347996781134
6536,Wailuku,20.89147544,-156.50472130000003,32769.5,United States of America,83.0,397.31203658076055,2.3994528191112816
6537,Montpelier,42.32262209,-111.29691229999999,2775.5,United States of America,4320.0,248.70547231342832,2.4195030036569247
6538,Twin Falls,42.56095379999999,-114.4605693,42958.5,United States of America,7370.0,189.89010486809315,3.004677446218774
6539,Caldwell,43.66096417,-116.6705378,83403.0,United States of America,3.0,318.66717329184735,3.5705239187663227
6540,Salmon,45.17567792,-113.8949966,3297.0,United States of America,125.0,226.30760780414116,2.994125455757283
6541,Coeur d'Alene,47.67808331,-116.77944579999999,34514.0,United States of America,12.0,353.9200442622091,2.9742204046967715
6542,Richland,46.29181134,-119.29110130000001,39940.5,United States of America,4100.0,116.96510431930813,3.7783247731840808
6543,Bellingham,48.76013613,-122.48692690000001,86565.5,United States of America,77.0,71.60101055487442,5.051788171461343
6544,Longview,46.13871991,-122.93695109999999,51290.0,United States of America,101.0,156.11363764286412,3.8082498236736
6545,Walla Walla,46.06515851,-118.3418828,37864.0,United States of America,2462.0,137.50261094252159,3.5803676390565586
6546,Aberdeen,46.97489626,-123.81439109999998,24400.0,United States of America,3.0,179.58128849335543,4.348098967504409
6547,Bremerton,47.57359552,-122.64201750000001,82039.5,United States of America,81.0,113.88658176287251,4.3492723098398995
6548,Everett,47.9604175,-122.19996770000002,291948.0,United States of America,17.0,412.0490596804003,2.8022769849311184
6549,Bullhead City,35.14817629,-114.56748780000001,37989.0,United States of America,57.0,343.7838974653871,2.694281538412051
6550,Winslow,35.28470542,-110.70069540000001,9931.0,United States of America,52.0,507.09502919521367,2.0192402695789853
6551,Gila Bend,32.95037762,-112.72465459999998,2012.0,United States of America,2980.0,124.06671914165707,3.468011715823792
6552,Tombstone,31.71314048,-110.066884,1396.5,United States of America,90.0,148.10146436011556,3.5991418631981658
6553,Willcox,32.25321088,-109.8313945,4451.5,United States of America,4100.0,259.61767090586903,2.4034493430680772
6554,Scottsdale,33.69234784,-111.8680402,15401.0,United States of America,3080.0,533.2776467897213,1.4460538856986833
6555,Kingman,35.18987917,-114.0522221,33306.5,United States of America,10370.0,253.58303192394578,2.521816017887014
6556,Grand Canyon,36.05478762,-112.1385922,1068.5,United States of America,1670.0,78.86286996539877,4.134463913819399
6557,Arcata,40.88519045,-124.08822450000001,19052.0,United States of America,482.0,371.2927314700124,2.209955255339825
6558,Stockton,37.95813397,-121.28973899999998,488506.5,United States of America,440.0,549.3980791380162,1.8443314260811046
6559,Barstow,34.89901837,-117.0218858,21119.0,United States of America,770.0,724.7382059599893,1.149340656415796
6560,Victorville,34.53650820000001,-117.29031909999999,83496.0,United States of America,111.0,762.5728048274898,1.4298449735005057
6561,Pasadena,34.16038129,-118.1388719,144618.0,United States of America,10.0,526.9963238403831,2.5150370280385865
6562,Visalia,36.32502952,-119.3160094,114699.5,United States of America,6.0,109.60925690854029,5.00182894062505
6563,El Centro,32.79237693,-115.55804750000001,41661.5,United States of America,155.0,198.18609512418425,3.368535730665433
6564,San Luis Obispo,35.28318097,-120.6585889,54759.0,United States of America,112.0,297.98811595694184,2.8223976207481463
6565,Merced,37.30261843,-120.48193300000001,84355.0,United States of America,136.0,215.3494386422807,3.3119125669894487
6566,Yuba City,39.14103334,-121.61576559999999,84324.5,United States of America,155.0,329.0363178558425,2.652407693087158
6567,Redding,40.58704327,-122.39057620000001,93871.5,United States of America,1980.0,133.56902541914025,3.708181705376626
6568,Santa Rosa,38.45040367,-122.6999889,193455.0,United States of America,9070.0,257.6766234996555,2.6274380864525595
6569,Oceanside,33.2204645,-117.3349675,396474.5,United States of America,3810.0,85.7777870981268,4.396508282877136
6570,Modesto,37.65541343,-120.9899899,269697.0,United States of America,12.0,167.539082220164,4.238648792649735
6571,Irvine,33.68041058,-117.82995020000001,1611303.5,United States of America,4070.0,222.24787761717602,3.0425483710115064
6572,Ukiah,39.15423667,-123.2108621,21826.5,United States of America,3620.0,104.64468261048242,3.9114005309242676
6573,Needles,34.84842714,-114.6133507,6246.5,United States of America,2070.0,214.02582151194122,2.7898448006480985
6574,Bishop,37.36395835,-118.394076,4249.0,United States of America,321.0,150.7955405970346,3.494301656346422
6575,Palm Springs,33.77735557,-116.53305259999999,216461.0,United States of America,102.0,303.06547022414316,2.9019758429656366
6576,Santa Maria,34.94012697,-120.4366386,98092.5,United States of America,360.0,744.7717665139971,1.308994715446006
6577,Tulare,36.20702639,-119.3441213,53005.5,United States of America,1860.0,79.88835802048708,4.442195426414562
6578,Mt. Shasta,41.3103583,-122.3093925,3742.5,United States of America,41.0,199.35634860802517,3.3893725036063858
6579,Crescent City,41.756455100000004,-124.20049159999999,9439.5,United States of America,5.0,410.27469272479647,2.8816563867278555
6580,Fort Collins,40.56068829,-105.0588693,178818.5,United States of America,8220.0,514.7561160244885,1.584252842523935
6581,Pueblo,38.280388200000004,-104.6300066,108244.0,United States of America,470.0,552.8288851512011,1.733812558024329
6582,Lamar,38.08649823,-102.6194058,8567.0,United States of America,106.0,628.7381872507175,1.5592702611544427
6583,Trinidad,37.17133445,-104.5063965,8701.5,United States of America,10370.0,890.621990312364,0.5149748733449674
6584,Gunnison,38.54476483,-106.92828999999999,6273.0,United States of America,930.0,449.26962481505007,1.7539282350972176
6585,Durango,37.27564333,-107.87998909999999,19127.5,United States of America,570.0,369.48048847072727,2.1973864502430076
6586,Montrose,38.47727541,-107.8655197,18463.5,United States of America,670.0,138.04526933907405,3.6591802626647136
6587,Craig,40.51728009,-107.55039679999999,9315.5,United States of America,3190.0,670.9152481212091,1.0540219222919003
6588,Boulder,40.03844627,-105.24609299999999,106897.5,United States of America,4070.0,632.6350221985093,1.300416003914484
6589,Boulder City,35.97895245,-114.83158020000002,15072.5,United States of America,9.0,380.72189503215066,2.8738674067692447
6590,Winnemucca,40.97337628,-117.7346847,7997.5,United States of America,60.0,629.8057901740397,1.6468409112625304
6591,Roswell,33.39453656,-104.5224679,45082.5,United States of America,20.0,114.1915523933105,4.5756804977416445
6592,Clovis,34.40506919,-103.20477059999999,33477.5,United States of America,4.0,636.36314452707,2.377993350252182
