,Year,temp,Fit
0,1753.25,8.5418081,8.3311167
1,1753.333333,8.6178389,8.3311167
2,1753.416667,8.4374771,8.3311157
3,1753.5,8.1019201,8.3311148
4,1753.583333,8.1585722,8.3311138
5,1753.666667,8.0286331,8.3311129
6,1753.75,7.7760577,8.3311119
7,1753.833333,7.9026299,8.331111
8,1753.916667,7.9884963,8.33111
9,1754,8.0020781,8.331109
10,1754.083333,7.9616032,8.331109
11,1754.166667,7.9614892,8.3311081
12,1754.25,7.9284043,8.3311071
13,1754.333333,7.9431477,8.3311052
14,1754.416667,8.0213776,8.3311043
15,1754.5,8.3312759,8.3311043
16,1754.583333,8.1640787,8.3311043
17,1754.666667,8.1054592,8.3311033
18,1754.75,8.0956869,8.3311033
19,1754.833333,8.056159,8.3311024
20,1754.916667,8.0026236,8.3311024
21,1755,8.0757189,8.3311033
22,1755.083333,8.3181343,8.3211966
23,1755.166667,8.337203,8.3115721
24,1755.25,8.3320847,8.3022223
25,1755.333333,8.2367582,8.2931385
26,1755.416667,8.2178726,8.2843132
27,1755.5,8.0765505,8.2757397
28,1755.583333,8.4127169,8.2674103
29,1755.666667,8.8761091,8.2593193
30,1755.75,8.984581,8.2514572
31,1755.833333,8.9030113,8.2438202
32,1755.916667,8.8179731,8.2364006
33,1756,8.8004026,8.2291937
34,1756.083333,8.6204624,8.2320967
35,1756.166667,8.5309048,8.2349186
36,1756.25,8.5950184,8.2376614
37,1756.333333,8.5692511,8.2403259
38,1756.416667,8.3871384,8.2429142
39,1756.5,8.26544,8.24543
40,1756.583333,7.8992476,8.2478743
41,1756.666667,7.7236228,8.2502489
42,1756.75,7.7062721,8.2525568
43,1756.833333,7.7682471,8.2547998
44,1756.916667,7.8323693,8.256979
45,1757,7.9406114,8.2590971
46,1757.083333,8.1798906,8.2611561
47,1757.166667,8.3388252,8.2631559
48,1757.25,8.4292936,8.2650986
49,1757.333333,8.2151728,8.2669888
50,1757.416667,8.3691626,8.2688236
51,1757.5,8.4081507,8.270607
52,1757.583333,8.2947693,8.2723417
53,1757.666667,8.0758972,8.2740269
54,1757.75,7.9962106,8.2756653
55,1757.833333,7.8325696,8.277257
56,1757.916667,7.7528057,8.2788038
57,1758,7.5521102,8.2803078
58,1758.083333,7.248939,8.2817698
59,1758.166667,7.1270633,8.2831907
60,1758.25,6.8877044,8.2845726
61,1758.333333,6.8056412,8.2859154
62,1758.416667,6.7601237,8.287221
63,1758.5,6.7987142,8.2884903
64,1758.583333,7.2042317,8.2897243
65,1758.666667,7.4727721,8.2909231
66,1758.75,7.5635285,8.2920895
67,1758.833333,7.5905747,8.2932243
68,1758.916667,7.5488114,8.2943268
69,1759,7.5940585,8.2953997
70,1759.083333,7.6691623,8.296442
71,1759.166667,7.8073387,8.2974558
72,1759.25,7.9766183,8.2984419
73,1759.333333,8.3126984,8.2994013
74,1759.416667,8.2136078,8.300334
75,1759.5,7.9358292,8.3012419
76,1759.583333,7.4993281,8.302124
77,1759.666667,7.3900552,8.3029833
78,1759.75,7.2154613,8.3038187
79,1759.833333,7.2288785,8.3046322
80,1759.916667,7.2844033,8.3054228
81,1760,7.1863456,8.3061924
82,1760.083333,7.2536569,8.306942
83,1760.166667,7.1575456,8.3076706
84,1760.25,7.1467633,8.3083801
85,1760.333333,7.0400701,8.3090706
86,1760.416667,7.1623483,8.3097429
87,1760.5,7.5238624,8.3103971
88,1760.583333,7.7146277,8.3110342
89,1760.666667,7.7257409,8.311655
90,1760.75,8.068634,8.3122587
91,1760.833333,8.0900278,8.3128471
92,1760.916667,8.2649794,8.3134203
93,1761,8.568428,8.3139782
94,1761.083333,8.7265863,8.2984524
95,1761.166667,8.8499517,8.28337
96,1761.25,8.898304,8.2687178
97,1761.333333,8.886075,8.2544851
98,1761.416667,8.8932867,8.2406588
99,1761.5,8.5721331,8.2272272
100,1761.583333,8.916564,8.21418
101,1761.666667,8.9610586,8.2015066
102,1761.75,8.6518354,8.1891956
103,1761.833333,8.8053389,8.1772366
104,1761.916667,8.6776524,8.1656199
105,1762,8.4787397,8.154335
106,1762.083333,8.256197,8.1594448
107,1762.166667,8.1813765,8.1644096
108,1762.25,8.0155687,8.1692352
109,1762.333333,7.8999538,8.1739264
110,1762.416667,7.9493203,8.1784849
111,1762.5,8.2157793,8.1829157
112,1762.583333,7.8307147,8.1872225
113,1762.666667,7.7036853,8.1914082
114,1762.75,7.6491122,8.1954775
115,1762.833333,7.4604263,8.1994324
116,1762.916667,7.3744054,8.2032776
117,1763,7.2643447,8.207016
118,1763.083333,7.3155346,8.2106485
119,1763.166667,7.326695,8.2141809
120,1763.25,7.3483634,8.2176142
121,1763.333333,7.4628577,8.220952
122,1763.416667,7.3835149,8.2241974
123,1763.5,7.5232482,8.2273521
124,1763.583333,7.7461724,8.2304201
125,1763.666667,7.9839587,8.2334023
126,1763.75,8.1711645,8.2363033
127,1763.833333,8.2003489,8.2391233
128,1763.916667,8.3388815,8.2418652
129,1764,8.3948975,8.2445316
130,1764.083333,8.4486609,8.2471247
131,1764.166667,8.4478598,8.2496471
132,1764.25,8.5020475,8.2521
133,1764.333333,8.6994123,8.2544842
134,1764.416667,8.7760649,8.2568054
135,1764.5,8.8374176,8.2590618
136,1764.583333,8.8516626,8.2612572
137,1764.666667,8.5824289,8.2633915
138,1764.75,8.7249336,8.2654696
139,1764.833333,8.8634148,8.2674904
140,1764.916667,8.8130674,8.2694559
141,1765,8.8113003,8.2713699
142,1765.083333,8.7120609,8.2732306
143,1765.166667,8.7629576,8.2750416
144,1765.25,8.8068619,8.2768049
145,1765.333333,8.7565908,8.2785196
146,1765.416667,8.7961674,8.2801895
147,1765.5,8.6372499,8.2818146
148,1765.583333,8.3308706,8.2833958
149,1765.666667,8.389533,8.284936
150,1765.75,8.311533,8.2864351
151,1765.833333,8.322217,8.2878942
152,1765.916667,8.3935671,8.2893162
153,1766,8.5811386,8.2907
154,1766.083333,8.6791964,8.2920475
155,1766.166667,8.7375917,8.2933598
156,1766.25,8.8371706,8.2946386
157,1766.333333,8.8440847,8.2958841
158,1766.416667,8.9539366,8.2970982
159,1766.5,8.9141083,8.2982798
160,1766.583333,8.7875557,8.2994328
161,1766.666667,8.7988815,8.3005552
162,1766.75,8.8128386,8.3016491
163,1766.833333,8.6058159,8.3027153
164,1766.916667,8.5022821,8.3037558
165,1767,8.3643599,8.3047695
166,1767.083333,8.3337975,8.3057585
167,1767.166667,8.4050865,8.3067226
168,1767.25,8.3890047,8.307663
169,1767.333333,8.4098177,8.3085804
170,1767.416667,8.4158449,8.3094749
171,1767.5,8.3771849,8.3103495
172,1767.583333,8.5136728,8.3112011
173,1767.666667,8.4245157,8.3120337
174,1767.75,8.1352777,8.3128462
175,1767.833333,8.1679068,8.3136387
176,1767.916667,8.1375437,8.314414
177,1768,8.1190453,8.3151703
178,1768.083333,8.157155,8.3159084
179,1768.166667,8.0454607,8.3166313
180,1768.25,7.9686904,8.317337
181,1768.333333,7.8858361,8.3180256
182,1768.416667,7.6660476,8.3187008
183,1768.5,7.8010669,8.3193607
184,1768.583333,8.0396509,8.3200045
185,1768.666667,8.0669775,8.3206358
186,1768.75,8.2187748,8.3212538
187,1768.833333,8.3938723,8.3218575
188,1768.916667,8.660326,8.3224487
189,1769,8.8781385,8.3230276
190,1769.083333,8.8798962,8.323595
191,1769.166667,8.8899059,8.3241501
192,1769.25,8.9419518,8.3246946
193,1769.333333,8.7564106,8.3252277
194,1769.416667,8.6956224,8.3257504
195,1769.5,8.5478592,8.3262634
196,1769.583333,8.4508705,8.326766
197,1769.666667,8.5449839,8.3272591
198,1769.75,8.3091993,8.3277435
199,1769.833333,8.2643919,8.3282175
200,1769.916667,8.0693445,8.3286839
201,1770,7.892715,8.3291426
202,1770.083333,7.7914734,8.3295927
203,1770.166667,7.7839475,8.3300343
204,1770.25,7.8427372,8.3304701
205,1770.333333,8.1320314,8.3308973
206,1770.416667,8.2692814,8.3313179
207,1770.5,8.4864473,8.3317308
208,1770.583333,8.659379,8.3321381
209,1770.666667,8.3684359,8.3325386
210,1770.75,8.4798717,8.3329334
211,1770.833333,8.2656355,8.3333225
212,1770.916667,8.3293457,8.3337049
213,1771,8.4494534,8.3340826
214,1771.083333,8.5389576,8.3344555
215,1771.166667,8.5785303,8.3348227
216,1771.25,8.5271511,8.3351851
217,1771.333333,8.58358,8.3355417
218,1771.416667,8.5366125,8.3358955
219,1771.5,8.5182514,8.3362436
220,1771.583333,8.3361769,8.3365889
221,1771.666667,8.4468374,8.3369284
222,1771.75,8.5025902,8.337265
223,1771.833333,8.6864805,8.3375978
224,1771.916667,8.5395889,8.3379269
225,1772,8.459897,8.3382521
226,1772.083333,8.5107193,8.3385744
227,1772.166667,8.520874,8.3388948
228,1772.25,8.4746761,8.3392096
229,1772.333333,8.5395241,8.3395233
230,1772.416667,8.792593,8.3398342
231,1772.5,8.9601221,8.3401423
232,1772.583333,8.9849815,8.3404465
233,1772.666667,9.0067644,8.3407497
234,1772.75,9.1357603,8.3410511
235,1772.833333,9.2322493,8.3413486
236,1772.916667,9.4786806,8.3416462
237,1773,9.4722443,8.341939
238,1773.083333,9.4561653,8.3422318
239,1773.166667,9.4564848,8.3425226
240,1773.25,9.57586,8.3428116
241,1773.333333,9.5461721,8.3430996
242,1773.416667,9.2927399,8.3433847
243,1773.5,9.2299051,8.3436689
244,1773.583333,9.027566,8.3439522
245,1773.666667,9.1920328,8.3442345
246,1773.75,9.24189,8.3445148
247,1773.833333,9.2980261,8.3447952
248,1773.916667,9.3341494,8.3450737
249,1774,9.481967,8.3453503
250,1774.083333,9.567791,8.3456268
251,1774.166667,9.5946512,8.3459034
252,1774.25,9.4613714,8.3461781
253,1774.333333,9.3581171,8.3464527
254,1774.416667,9.1742096,8.3467264
255,1774.5,8.7350826,8.3470001
256,1774.583333,9.12535,8.3472729
257,1774.666667,9.3258142,8.3475456
258,1774.75,9.4336214,8.3478184
259,1774.833333,9.1560936,8.3480902
260,1774.916667,8.9510565,8.348362
261,1775,8.8036299,8.3486338
262,1775.083333,8.7253561,8.3489046
263,1775.166667,8.6912203,8.3491764
264,1775.25,8.7235174,8.3494473
265,1775.333333,8.8615885,8.3497181
266,1775.416667,9.3039923,8.3499889
267,1775.5,9.4683895,8.3502607
268,1775.583333,9.02246,8.3505316
269,1775.666667,8.8716183,8.3508024
270,1775.75,8.6126299,8.3510742
271,1775.833333,8.5985556,8.351346
272,1775.916667,8.4570446,8.3516178
273,1776,8.5667667,8.3518896
274,1776.083333,8.506896,8.3521624
275,1776.166667,8.5369339,8.3524351
276,1776.25,8.4680967,8.3527069
277,1776.333333,8.2760201,8.3529806
278,1776.416667,8.0687094,8.3532534
279,1776.5,8.2541065,8.3535271
280,1776.583333,8.8130674,8.3538008
281,1776.666667,8.7940931,8.3540754
282,1776.75,8.8639469,8.3543501
283,1776.833333,8.7388639,8.3546257
284,1776.916667,8.9055376,8.3549013
285,1777,8.7073622,8.3551769
286,1777.083333,8.5635109,8.3554535
287,1777.166667,8.3995352,8.3557301
288,1777.25,8.4358339,8.3560076
289,1777.333333,8.3400984,8.3562851
290,1777.416667,8.2972374,8.3565636
291,1777.5,8.1559687,8.3568411
292,1777.583333,7.8557568,8.3571205
293,1777.666667,7.8761978,8.3574009
294,1777.75,7.7467289,8.3576803
295,1777.833333,8.0774374,8.3579617
296,1777.916667,8.0971699,8.358243
297,1778,8.0420799,8.3585253
298,1778.083333,8.267766,8.3588066
299,1778.166667,8.3515167,8.3590899
300,1778.25,8.4527969,8.3593731
301,1778.333333,8.4889421,8.3596573
302,1778.416667,8.4389162,8.3599424
303,1778.5,8.4276142,8.3602276
304,1778.583333,8.3128214,8.3605127
305,1778.666667,8.3140697,8.3607988
306,1778.75,8.5567312,8.3610859
307,1778.833333,8.5477533,8.3613739
308,1778.916667,8.7145548,8.361661
309,1779,8.7513494,8.3619499
310,1779.083333,8.5942335,8.3622389
311,1779.166667,8.5946951,8.3625288
312,1779.25,8.6053047,8.3628187
313,1779.333333,8.8106298,8.3631096
314,1779.416667,8.8914852,8.3634024
315,1779.5,8.8907595,8.3636932
316,1779.583333,8.9612303,8.363987
317,1779.666667,8.8782349,8.3642797
318,1779.75,8.8299503,8.3645725
319,1779.833333,8.9803152,8.3648682
320,1779.916667,9.0709066,8.3651628
321,1780,9.2591162,8.3654575
322,1780.083333,9.4435415,8.3657541
323,1780.166667,9.3735857,8.3660507
324,1780.25,9.1155615,8.3663483
325,1780.333333,9.0467615,8.3666458
326,1780.416667,9.0028486,8.3669443
327,1780.5,8.8833761,8.3672428
328,1780.583333,8.9502935,8.3675423
329,1780.666667,8.8034716,8.3678427
330,1780.75,8.7691679,8.3681431
331,1780.833333,8.4595842,8.3684444
332,1780.916667,8.1359634,8.3687468
333,1781,7.9556599,8.3690481
334,1781.083333,7.8396339,8.3693504
335,1781.166667,8.0010195,8.3696547
336,1781.25,8.0648518,8.369957
337,1781.333333,7.976171,8.3702612
338,1781.416667,8.1245804,8.3705664
339,1781.5,8.3199472,8.3708715
340,1781.583333,8.2759171,8.3711777
341,1781.666667,8.2013083,8.3714838
342,1781.75,8.0009928,8.3717899
343,1781.833333,8.0276041,8.372098
344,1781.916667,8.0222616,8.3724051
345,1782,8.1212978,8.372714
346,1782.083333,8.0547075,8.3730221
347,1782.166667,7.9999881,8.3733311
348,1782.25,8.0954771,8.373641
349,1782.333333,8.083252,8.373951
350,1782.416667,7.8630576,8.3742609
351,1782.5,7.6393533,8.3745718
352,1782.583333,7.4124451,8.3748827
353,1782.666667,7.7487202,8.3751936
354,1782.75,7.855442,8.3755054
355,1782.833333,7.9090238,8.3758183
356,1782.916667,8.0647011,8.3761311
357,1783,8.1248951,8.3764448
358,1783.083333,8.1405258,8.2611027
359,1783.166667,8.1266832,8.1490536
360,1783.25,8.0815763,8.040204
361,1783.333333,8.1014471,7.9344625
362,1783.416667,8.0012484,7.8317409
363,1783.5,8.0670595,7.7319517
364,1783.583333,8.2148485,7.6350136
365,1783.666667,7.8082099,7.540844
366,1783.75,7.6983414,7.4493647
367,1783.833333,7.5647931,7.3604989
368,1783.916667,7.4054599,7.2741718
369,1784,7.2954674,7.1903119
370,1784.083333,7.3583903,7.224504
371,1784.166667,7.4176831,7.2577324
372,1784.25,7.4291191,7.2900229
373,1784.333333,7.2787738,7.3214045
374,1784.416667,7.4925532,7.3519015
375,1784.5,7.558167,7.3815398
376,1784.583333,7.6222749,7.4103436
377,1784.666667,7.7138906,7.4383364
378,1784.75,7.4656296,7.4655423
379,1784.833333,7.3977962,7.4919825
380,1784.916667,7.3129687,7.5176792
381,1785,7.3108215,7.5426536
382,1785.083333,7.2433891,7.566927
383,1785.166667,7.1396041,7.590518
384,1785.25,7.1086559,7.6134472
385,1785.333333,7.1208043,7.6357322
386,1785.416667,7.1378341,7.6573915
387,1785.5,7.0821996,7.6784449
388,1785.583333,7.0375752,7.6989079
389,1785.666667,7.1018219,7.7187972
390,1785.75,7.4375648,7.7381296
391,1785.833333,7.6552463,7.7569208
392,1785.916667,7.7086143,7.7751861
393,1786,7.6958261,7.7929406
394,1786.083333,7.7128558,7.8101993
395,1786.166667,7.724865,7.8269753
396,1786.25,7.8346658,7.8432837
397,1786.333333,7.8531957,7.8591366
398,1786.416667,7.5301261,7.8745465
399,1786.5,7.4733367,7.8895283
400,1786.583333,7.6267676,7.9040923
401,1786.666667,7.7443891,7.9182506
402,1786.75,7.8914752,7.932014
403,1786.833333,7.7770958,7.9453959
404,1786.916667,7.827446,7.958406
405,1787,7.8989997,7.971055
406,1787.083333,7.8202243,7.9833517
407,1787.166667,7.7838778,7.9953084
408,1787.25,7.6384315,8.0069342
409,1787.333333,7.7649512,8.0182371
410,1787.416667,8.0604982,8.0292282
411,1787.5,8.2351246,8.0399141
412,1787.583333,8.1478338,8.0503054
413,1787.666667,8.1197157,8.0604095
414,1787.75,8.029048,8.0702362
415,1787.833333,8.1333876,8.0797911
416,1787.916667,8.1011486,8.0890837
417,1788,8.1106997,8.0981197
418,1788.083333,8.3935928,8.1069069
419,1788.166667,8.4043961,8.1154547
420,1788.25,8.550107,8.1237669
421,1788.333333,8.5505114,8.1318512
422,1788.416667,8.5127306,8.1397152
423,1788.5,8.0755796,8.1473627
424,1788.583333,8.0680885,8.1548023
425,1788.666667,8.0279875,8.1620388
426,1788.75,7.770649,8.1690788
427,1788.833333,7.6864676,8.1759262
428,1788.916667,7.8082981,8.1825876
429,1789,7.7289157,8.1890678
430,1789.083333,7.6191325,8.1953726
431,1789.166667,7.6643052,8.2015066
432,1789.25,7.6412568,8.2074747
433,1789.333333,7.5732212,8.2132807
434,1789.416667,7.609755,8.2189312
435,1789.5,8.1735935,8.2244291
436,1789.583333,8.3209066,8.2297792
437,1789.666667,8.4629412,8.2349854
438,1789.75,8.7951498,8.2400522
439,1789.833333,8.6434851,8.2449827
440,1789.916667,8.5504856,8.2497816
441,1790,8.5875921,8.2544527
442,1790.083333,8.4115496,8.2589989
443,1790.166667,8.3562117,8.2634239
444,1790.25,8.2836008,8.2677317
445,1790.333333,8.336112,8.2719259
446,1790.416667,8.2938499,8.2760086
447,1790.5,8.2299147,8.2799826
448,1790.583333,8.2965574,8.2838526
449,1790.666667,8.2540722,8.2876215
450,1790.75,8.3157797,8.2912903
451,1790.833333,8.6204967,8.2948627
452,1790.916667,8.5761614,8.2983418
453,1791,8.530755,8.3017302
454,1791.083333,8.6014576,8.3050308
455,1791.166667,8.6621094,8.3082447
456,1791.25,8.6662445,8.3113766
457,1791.333333,8.6135674,8.3144255
458,1791.416667,8.6633148,8.3173971
459,1791.5,8.6976433,8.3202925
460,1791.583333,8.4016304,8.3231125
461,1791.666667,8.3355007,8.32586
462,1791.75,8.2440042,8.3285379
463,1791.833333,8.1654615,8.3311481
464,1791.916667,8.2299929,8.3336906
465,1792,8.2864122,8.3361692
466,1792.083333,8.343915,8.3385849
467,1792.166667,8.2221003,8.3409395
468,1792.25,8.2894897,8.343236
469,1792.333333,8.3119688,8.3454742
470,1792.416667,8.2964191,8.3476553
471,1792.5,8.2241974,8.3497829
472,1792.583333,8.2834177,8.3518581
473,1792.666667,8.4501944,8.3538818
474,1792.75,8.4514217,8.355855
475,1792.833333,8.4191446,8.3577795
476,1792.916667,8.4022503,8.3596563
477,1793,8.3742571,8.3614883
478,1793.083333,8.397048,8.3632755
479,1793.166667,8.5000067,8.3650188
480,1793.25,8.4766407,8.3667202
481,1793.333333,8.5621233,8.3683805
482,1793.416667,8.5837126,8.3699999
483,1793.5,8.5475378,8.371582
484,1793.583333,8.7630262,8.3731251
485,1793.666667,8.6996508,8.3746328
486,1793.75,8.8343277,8.3761044
487,1793.833333,8.9952297,8.3775396
488,1793.916667,9.0934734,8.3789425
489,1794,9.0468321,8.3803129
490,1794.083333,8.9852419,8.3793144
491,1794.166667,8.941494,8.3783512
492,1794.25,8.9021749,8.3774223
493,1794.333333,8.8778362,8.3765268
494,1794.416667,8.85993,8.3756638
495,1794.5,8.9032335,8.3748322
496,1794.583333,8.6490078,8.374032
497,1794.666667,8.5240326,8.3732605
498,1794.75,8.352109,8.3725166
499,1794.833333,8.2813988,8.3718023
500,1794.916667,8.2018604,8.3711147
501,1795,8.2613783,8.3704538
502,1795.083333,8.2304544,8.3721533
503,1795.166667,8.265295,8.3738117
504,1795.25,8.3004837,8.3754301
505,1795.333333,8.3559904,8.3770084
506,1795.416667,8.3187885,8.3785486
507,1795.5,8.32092,8.3800507
508,1795.583333,8.6317282,8.3815174
509,1795.666667,8.6911345,8.382947
510,1795.75,8.5639734,8.3843431
511,1795.833333,8.4330645,8.3857069
512,1795.916667,8.3935928,8.3870363
513,1796,8.4520273,8.3883343
514,1796.083333,8.4528866,8.3812685
515,1796.166667,8.5019579,8.3744097
516,1796.25,8.5485153,8.367753
517,1796.333333,8.5112991,8.3612909
518,1796.416667,8.5322609,8.3550196
519,1796.5,8.2747316,8.3489323
520,1796.583333,8.3380041,8.3430233
521,1796.666667,8.5527134,8.3372898
522,1796.75,8.60637,8.3317242
523,1796.833333,8.4967642,8.3263226
524,1796.916667,8.4315062,8.3210812
525,1797,8.3785076,8.3159933
526,1797.083333,8.4269476,8.3193903
527,1797.166667,8.3934813,8.3226957
528,1797.25,8.4196186,8.3259125
529,1797.333333,8.3965216,8.3290434
530,1797.416667,8.3418512,8.3320894
531,1797.5,8.6053448,8.3350563
532,1797.583333,8.4206114,8.3379421
533,1797.666667,8.2200708,8.3407507
534,1797.75,8.3730631,8.3434858
535,1797.833333,8.5422096,8.3461485
536,1797.916667,8.740428,8.3487387
537,1798,8.7270575,8.3512611
538,1798.083333,8.7778015,8.3537169
539,1798.166667,8.8609009,8.3561077
540,1798.25,8.8252745,8.3584347
541,1798.333333,8.8269873,8.3607016
542,1798.416667,8.8639193,8.3629065
543,1798.5,8.6479998,8.365056
544,1798.583333,8.5048628,8.3671474
545,1798.666667,8.2506447,8.3691845
546,1798.75,8.067358,8.3711681
547,1798.833333,8.000392,8.3730993
548,1798.916667,7.8104978,8.374979
549,1799,7.766119,8.376811
550,1799.083333,7.6859412,8.3785954
551,1799.166667,7.5604854,8.3803329
552,1799.25,7.5200272,8.3820248
553,1799.333333,7.5445962,8.3836727
554,1799.416667,7.6276441,8.3852787
555,1799.5,7.6827183,8.3868418
556,1799.583333,7.7602844,8.3883657
557,1799.666667,7.9681969,8.3898497
558,1799.75,7.9264317,8.3912945
559,1799.833333,8.097436,8.392704
560,1799.916667,8.1480312,8.3940754
561,1800,8.1112957,8.3954124
562,1800.083333,8.0621586,8.3967142
563,1800.166667,8.0499668,8.3979836
564,1800.25,7.9817257,8.3992205
565,1800.333333,7.987648,8.400425
566,1800.416667,7.9698634,8.4015989
567,1800.5,8.1906595,8.4027424
568,1800.583333,8.2689352,8.4038582
569,1800.666667,8.2592478,8.4049454
570,1800.75,8.5826559,8.406004
571,1800.833333,8.457839,8.4070358
572,1800.916667,8.6543713,8.408042
573,1801,8.654788,8.4090233
574,1801.083333,8.7259779,8.4099798
575,1801.166667,8.6676254,8.4109116
576,1801.25,8.7662048,8.4118204
577,1801.333333,8.773757,8.4127064
578,1801.416667,8.795351,8.4135695
579,1801.5,8.7706995,8.4144125
580,1801.583333,8.766757,8.4152346
581,1801.666667,8.82516,8.4160347
582,1801.75,8.7962294,8.4168158
583,1801.833333,8.8347626,8.4175777
584,1801.916667,8.5635872,8.4183207
585,1802,8.666935,8.4190445
586,1802.083333,8.6567097,8.4197521
587,1802.166667,8.8091631,8.4204407
588,1802.25,8.801487,8.421114
589,1802.333333,8.8986969,8.4217701
590,1802.416667,8.8488207,8.42241
591,1802.5,8.8162165,8.4230347
592,1802.583333,8.6075296,8.4236431
593,1802.666667,8.4106226,8.4242382
594,1802.75,8.2817678,8.424818
595,1802.833333,8.3670235,8.4253845
596,1802.916667,8.4409323,8.4259377
597,1803,8.4034185,8.4264765
598,1803.083333,8.4465179,8.427002
599,1803.166667,8.4721384,8.427515
600,1803.25,8.4160624,8.4280176
601,1803.333333,8.2720232,8.4285059
602,1803.416667,8.261467,8.4289837
603,1803.5,8.1808519,8.42945
604,1803.583333,8.406621,8.4299059
605,1803.666667,8.4731054,8.4303503
606,1803.75,8.3748255,8.4307842
607,1803.833333,8.2954435,8.4312086
608,1803.916667,8.3984451,8.4316225
609,1804,8.445549,8.4320259
610,1804.083333,8.4739532,8.4324207
611,1804.166667,8.4053526,8.432806
612,1804.25,8.5211172,8.4331827
613,1804.333333,8.5550022,8.4335508
614,1804.416667,8.583271,8.4339094
615,1804.5,8.4989653,8.4342613
616,1804.583333,8.4017076,8.4346037
617,1804.666667,8.4469681,8.4349384
618,1804.75,8.5956354,8.4352655
619,1804.833333,8.4973345,8.435585
620,1804.916667,8.3855057,8.4358969
621,1805,8.3331318,8.436202
622,1805.083333,8.2603664,8.4365005
623,1805.166667,8.2915764,8.4367914
624,1805.25,8.2534618,8.4370756
625,1805.333333,8.0644474,8.4373541
626,1805.416667,7.9246764,8.4376259
627,1805.5,8.1463041,8.437891
628,1805.583333,8.2449064,8.4381514
629,1805.666667,8.3163366,8.438405
630,1805.75,8.2226763,8.438653
631,1805.833333,8.1955462,8.4388952
632,1805.916667,8.2656956,8.4391327
633,1806,8.1941395,8.4393644
634,1806.083333,8.1367655,8.4395914
635,1806.166667,8.106595,8.4398127
636,1806.25,8.1360826,8.4400291
637,1806.333333,8.2759104,8.4402399
638,1806.416667,8.4107723,8.4404478
639,1806.5,8.4504375,8.44065
640,1806.583333,8.2922621,8.4408474
641,1806.666667,8.3161592,8.4410419
642,1806.75,8.2615499,8.4412308
643,1806.833333,8.2282515,8.4414158
644,1806.916667,8.0965834,8.441596
645,1807,8.1558657,8.4417734
646,1807.083333,8.2487555,8.441946
647,1807.166667,8.2949781,8.4421158
648,1807.25,8.23666,8.4422817
649,1807.333333,8.2815199,8.4424429
650,1807.416667,8.2899179,8.4426022
651,1807.5,8.2786226,8.4427567
652,1807.583333,8.4072561,8.4429073
653,1807.666667,8.2632523,8.4430561
654,1807.75,8.1963148,8.4432011
655,1807.833333,8.2008448,8.4433422
656,1807.916667,8.2902956,8.4434814
657,1808,8.3472996,8.4436169
658,1808.083333,8.3728285,8.4437485
659,1808.166667,8.2843885,8.4438791
660,1808.25,8.3104811,8.444006
661,1808.333333,8.2392435,8.4441299
662,1808.416667,8.1583567,8.444252
663,1808.5,7.8092446,8.4443703
664,1808.583333,7.5061231,8.4444866
665,1808.666667,7.5230865,8.4446001
666,1808.75,7.4913573,8.4447107
667,1808.833333,7.4578114,8.4448204
668,1808.916667,7.4109759,8.4449263
669,1809,7.3856606,8.4450302
670,1809.083333,7.2360549,8.3782749
671,1809.166667,7.2675362,8.3134212
672,1809.25,7.1913147,8.2504148
673,1809.333333,7.2595057,8.1892014
674,1809.416667,7.1094365,8.1297321
675,1809.5,7.4046721,8.0719557
676,1809.583333,7.6006818,8.0158253
677,1809.666667,7.7019277,7.9612932
678,1809.75,7.8883042,7.9083147
679,1809.833333,7.9542465,7.8568439
680,1809.916667,7.9109902,7.8068399
681,1810,7.8002472,7.7582593
682,1810.083333,7.807426,7.7779193
683,1810.166667,7.7590828,7.7970204
684,1810.25,7.757216,7.815577
685,1810.333333,7.6388359,7.8336067
686,1810.416667,7.7030067,7.8511233
687,1810.5,7.6566429,7.8681426
688,1810.583333,7.657793,7.8846774
689,1810.666667,7.5513864,7.9007416
690,1810.75,7.6844406,7.9163485
691,1810.833333,7.6833425,7.9315124
692,1810.916667,7.7991462,7.9462447
693,1811,7.9550934,7.9605575
694,1811.083333,8.0172062,7.9744639
695,1811.166667,8.0796919,7.9879737
696,1811.25,8.1152344,8.0011005
697,1811.333333,8.0740004,8.0138531
698,1811.416667,8.0963793,8.0262432
699,1811.5,8.1564474,8.0382814
700,1811.583333,8.0880194,8.0499763
701,1811.666667,8.0117397,8.0613394
702,1811.75,7.6638007,8.0723791
703,1811.833333,7.552547,8.0831051
704,1811.916667,7.4641824,8.0935249
705,1812,7.3365402,8.1036491
706,1812.083333,7.3456035,8.1134853
707,1812.166667,7.4335885,8.1230412
708,1812.25,7.3878021,8.1323261
709,1812.333333,7.4667783,8.1413469
710,1812.416667,7.414186,8.1501112
711,1812.5,7.1405735,8.1586256
712,1812.583333,7.0645261,8.1668978
713,1812.666667,7.245275,8.1749344
714,1812.75,7.2896876,8.182744
715,1812.833333,7.5519671,8.1903296
716,1812.916667,7.7581635,8.1977005
717,1813,7.8007846,8.2048616
718,1813.083333,7.8220611,8.2118187
719,1813.166667,7.6587143,8.2185783
720,1813.25,7.8123012,8.2251453
721,1813.333333,7.8306909,8.2315264
722,1813.416667,8.1036253,8.2377253
723,1813.5,8.250473,8.2437477
724,1813.583333,8.3032255,8.2495985
